Köteg,Köteg neve,Függőség,Deliverable ID,Asset ID,Szerep,Modul,Egység,Típus,Altípus,Produkciós mód,Státusz,Kapuk,Szín-függés,Pilot,Cím,Forrásfájl
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-KART-02::PRINTPDF,M0.A-KART-02,nyomtatható PDF,M0,M0.A,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői safety-mondatok kártya — nyomtatható PDF,02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-MUNK-01,M0.A-MUNK-01,elsődleges,M0,M0.A,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Kvuca-plakát 3 rubrikás sablon (Mit várok / Mitől félek / Mit hozok),02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-MUNK-01::PRINTPDF,M0.A-MUNK-01,nyomtatható PDF,M0,M0.A,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Kvuca-plakát 3 rubrikás sablon (Mit várok / Mitől félek / Mit hozok) — nyomtatható PDF,02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-MUNK-02,M0.A-MUNK-02,elsődleges,M0,M0.A,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Exit ticket cetli – 2 kérdéses sablon,02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-MUNK-02::PRINTPDF,M0.A-MUNK-02,nyomtatható PDF,M0,M0.A,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Exit ticket cetli – 2 kérdéses sablon — nyomtatható PDF,02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-MUNK-03,M0.A-MUNK-03,elsődleges,M0,M0.A,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Moodle-belépési segédlet (papír helpdesk-kézirat),02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-MUNK-03::PRINTPDF,M0.A-MUNK-03,nyomtatható PDF,M0,M0.A,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Moodle-belépési segédlet (papír helpdesk-kézirat) — nyomtatható PDF,02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-POSZ-01,M0.A-POSZ-01,elsődleges,M0,M0.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"„KÖZÖS KERET"" 2 oszlopos flipchart-sablon",02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-POSZ-01::PRINTPDF,M0.A-POSZ-01,nyomtatható PDF,M0,M0.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"„KÖZÖS KERET"" 2 oszlopos flipchart-sablon — nyomtatható PDF",02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-POSZ-02,M0.A-POSZ-02,elsődleges,M0,M0.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"„Kihez fordulhatok?"" támasz-térkép sablon (buborékábra)",02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M0.A-POSZ-02::PRINTPDF,M0.A-POSZ-02,nyomtatható PDF,M0,M0.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"„Kihez fordulhatok?"" támasz-térkép sablon (buborékábra) — nyomtatható PDF",02 Tervezet/Modulok/M0/Peulák/M0.A – Kickoff & ismerkedés + közös keret.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1-HUB-POSZ-02,M1-HUB-POSZ-02,elsődleges,M1,M1-HUB,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,M1.F Közös fogalom-térkép sablon,"02 Tervezet/Modulok/M1/M1 – Vakfolt, tükör, feedback – Önismeret & visszajelzés – Johari + SBI.md"
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1-HUB-POSZ-02::PRINTPDF,M1-HUB-POSZ-02,nyomtatható PDF,M1,M1-HUB,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,M1.F Közös fogalom-térkép sablon — nyomtatható PDF,"02 Tervezet/Modulok/M1/M1 – Vakfolt, tükör, feedback – Önismeret & visszajelzés – Johari + SBI.md"
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.1-DIA-01,M1.1-DIA-01,elsődleges,M1,M1.1,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Animált Johari-ablak diagram (4 mező felvillan),02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.1-DIA-01::ALTTEXT,M1.1-DIA-01,alt-szöveg,M1,M1.1,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Animált Johari-ablak diagram (4 mező felvillan) — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.1-IKO-01,M1.1-IKO-01,elsődleges,M1,M1.1,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,4 mező-ikon a példa-gridhez (dekoratív),02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.1-IKO-02,M1.1-IKO-02,elsődleges,M1,M1.1,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Önreflexió-ikon (gondolkodó figura / napló),02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.1-IKO-02::ALTTEXT,M1.1-IKO-02,alt-szöveg,M1,M1.1,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Önreflexió-ikon (gondolkodó figura / napló) — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.1-ILL-01,M1.1-ILL-01,elsődleges,M1,M1.1,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Üres 4 ablakos Johari-váz grafika (címke nélkül),02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.1-ILL-01::ALTTEXT,M1.1-ILL-01,alt-szöveg,M1,M1.1,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Üres 4 ablakos Johari-váz grafika (címke nélkül) — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.1-ILL-02,M1.1-ILL-02,elsődleges,M1,M1.1,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Példa-grid (4 mező) ikonokkal – 4 hétköznapi példa,02 Tervezet/Modulok/M1/Online leckék/M1.1 – Johari-ablak – vakfoltjaim felismerése.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-DIA-01,M1.2-DIA-01,elsődleges,M1,M1.2,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Megfigyelés vs. értelmezés – kétoszlopos animált grafika,02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-DIA-01::ALTTEXT,M1.2-DIA-01,alt-szöveg,M1,M1.2,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Megfigyelés vs. értelmezés – kétoszlopos animált grafika — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-IKO-01,M1.2-IKO-01,elsődleges,M1,M1.2,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Ikonok a megfigyelés/értelmezés példákhoz,02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-IKO-01::ALTTEXT,M1.2-IKO-01,alt-szöveg,M1,M1.2,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Ikonok a megfigyelés/értelmezés példákhoz — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-IKO-02,M1.2-IKO-02,elsődleges,M1,M1.2,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Helyzet-piktogramok – iskola / ken / család,02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-IKO-02::ALTTEXT,M1.2-IKO-02,alt-szöveg,M1,M1.2,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Helyzet-piktogramok – iskola / ken / család — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-IKO-03,M1.2-IKO-03,elsődleges,M1,M1.2,icon-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Drop-zóna ikonok – szem (megfigyelés) / maszk (értelmezés),02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-ILL-01,M1.2-ILL-01,elsődleges,M1,M1.2,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Két chat-buborék – ""Bunkó voltál"" / ""Háromszor közbevágott""",02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-ILL-01::ALTTEXT,M1.2-ILL-01,alt-szöveg,M1,M1.2,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Két chat-buborék – ""Bunkó voltál"" / ""Háromszor közbevágott"" — alt-szöveg",02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-ILL-02,M1.2-ILL-02,elsődleges,M1,M1.2,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Storyboard – 3 kontextus kártya (iskola / ken / család),02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.2-ILL-02::ALTTEXT,M1.2-ILL-02,alt-szöveg,M1,M1.2,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Storyboard – 3 kontextus kártya (iskola / ken / család) — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.2 – Megfigyelés ≠ értelmezés.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.3-DIA-01,M1.3-DIA-01,elsődleges,M1,M1.3,diagram,,legyártandó,produkciós szabályra vár,R5,színfüggő,,S = Situation magyarázó grafika,02 Tervezet/Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.3-DIA-01::ALTTEXT,M1.3-DIA-01,alt-szöveg,M1,M1.3,diagram,,legyártandó,produkciós szabályra vár,R5,színfüggő,,S = Situation magyarázó grafika — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.3-DIA-02,M1.3-DIA-02,elsődleges,M1,M1.3,diagram,,legyártandó,produkciós szabályra vár,R5,színfüggő,,B = Behavior magyarázó grafika,02 Tervezet/Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.3-DIA-02::ALTTEXT,M1.3-DIA-02,alt-szöveg,M1,M1.3,diagram,,legyártandó,produkciós szabályra vár,R5,színfüggő,,B = Behavior magyarázó grafika — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.3-DIA-03,M1.3-DIA-03,elsődleges,M1,M1.3,diagram,,legyártandó,produkciós szabályra vár,R5,színfüggő,,I = Impact magyarázó grafika (+ pozitív SBI keret),02 Tervezet/Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.3-DIA-03::ALTTEXT,M1.3-DIA-03,alt-szöveg,M1,M1.3,diagram,,legyártandó,produkciós szabályra vár,R5,színfüggő,,I = Impact magyarázó grafika (+ pozitív SBI keret) — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.3-EGY-01,M1.3-EGY-01,elsődleges,M1,M1.3,other,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Videó-belső verziócímkék overlay (1. verzió / 2. verzió),02 Tervezet/Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.3-IKO-01,M1.3-IKO-01,elsődleges,M1,M1.3,icon-set,,legyártandó,produkciós szabályra vár,R5,színfüggő,,SBI vizuális kód ikon-készlet (S/B/I),02 Tervezet/Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.3-IKO-01::ALTTEXT,M1.3-IKO-01,alt-szöveg,M1,M1.3,icon-set,,legyártandó,produkciós szabályra vár,R5,színfüggő,,SBI vizuális kód ikon-készlet (S/B/I) — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.4-DIA-01,M1.4-DIA-01,elsődleges,M1,M1.4,diagram,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Slide 2 – S/B/I emlékeztető diagram ikonokkal,02 Tervezet/Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.4-DIA-01::ALTTEXT,M1.4-DIA-01,alt-szöveg,M1,M1.4,diagram,,legyártandó,produkciós szabályra vár,R5,színfüggő,,Slide 2 – S/B/I emlékeztető diagram ikonokkal — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.4-ILL-01,M1.4-ILL-01,elsődleges,M1,M1.4,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Slide 1 – 3 szituáció-kártya vizuál,02 Tervezet/Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.4-ILL-01::ALTTEXT,M1.4-ILL-01,alt-szöveg,M1,M1.4,illustration,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Slide 1 – 3 szituáció-kártya vizuál — alt-szöveg,02 Tervezet/Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.A-MUNK-01,M1.A-MUNK-01,elsődleges,M1,M1.A,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői segédlet: „Megfigyelés vagy címkézés?” – 8 példamondat + várt besorolás,02 Tervezet/Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.A-MUNK-01::PRINTPDF,M1.A-MUNK-01,nyomtatható PDF,M1,M1.A,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői segédlet: „Megfigyelés vagy címkézés?” – 8 példamondat + várt besorolás — nyomtatható PDF,02 Tervezet/Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.A-MUNK-02,M1.A-MUNK-02,elsődleges,M1,M1.A,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői segédlet: „Magunkat is címkézzük?” – saját-cetli példák + megfigyeléssé átírás,02 Tervezet/Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.A-MUNK-02::PRINTPDF,M1.A-MUNK-02,nyomtatható PDF,M1,M1.A,worksheet,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Képzői segédlet: „Magunkat is címkézzük?” – saját-cetli példák + megfigyeléssé átírás — nyomtatható PDF,02 Tervezet/Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.A-POSZ-01,M1.A-POSZ-01,elsődleges,M1,M1.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Johari-ablak nagy tábla-/flipchart-sablon,02 Tervezet/Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.A-POSZ-01::PRINTPDF,M1.A-POSZ-01,nyomtatható PDF,M1,M1.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Johari-ablak nagy tábla-/flipchart-sablon — nyomtatható PDF,02 Tervezet/Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.A-POSZ-02,M1.A-POSZ-02,elsődleges,M1,M1.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,„MEGFIGYELÉS” sarok-poszter (👁️),02 Tervezet/Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.A-POSZ-02::PRINTPDF,M1.A-POSZ-02,nyomtatható PDF,M1,M1.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,„MEGFIGYELÉS” sarok-poszter (👁️) — nyomtatható PDF,02 Tervezet/Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.A-POSZ-03,M1.A-POSZ-03,elsődleges,M1,M1.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,„CÍMKE / ÉRTELMEZÉS” sarok-poszter (🎭),02 Tervezet/Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.A-POSZ-03::PRINTPDF,M1.A-POSZ-03,nyomtatható PDF,M1,M1.A,poster,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,„CÍMKE / ÉRTELMEZÉS” sarok-poszter (🎭) — nyomtatható PDF,02 Tervezet/Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.B-DIA-01,M1.B-DIA-01,elsődleges,M1,M1.B,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Szerepcsere-ábra (A→C, C→B, B→A forgás)",02 Tervezet/Modulok/M1/Peulák/M1.B – SBI-lab – Smiley-tól a használható visszajelzésig (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.B-DIA-01::ALTTEXT,M1.B-DIA-01,alt-szöveg,M1,M1.B,diagram,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,"Szerepcsere-ábra (A→C, C→B, B→A forgás) — alt-szöveg",02 Tervezet/Modulok/M1/Peulák/M1.B – SBI-lab – Smiley-tól a használható visszajelzésig (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.B-KART-01,M1.B-KART-01,elsődleges,M1,M1.B,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Helyzetkártya-szett (SBI szerepjáték),02 Tervezet/Modulok/M1/Peulák/M1.B – SBI-lab – Smiley-tól a használható visszajelzésig (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.B-KART-01::PRINTPDF,M1.B-KART-01,nyomtatható PDF,M1,M1.B,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Helyzetkártya-szett (SBI szerepjáték) — nyomtatható PDF,02 Tervezet/Modulok/M1/Peulák/M1.B – SBI-lab – Smiley-tól a használható visszajelzésig (45’).md
B1,BATCH 1 — VIZUÁLIS RENDSZER ZÁRÁSA UTÁN,R5 — vizuális rendszer lock,M1.B-KART-02,M1.B-KART-02,elsődleges,M1,M1.B,card-set,,legyártandó,produkciós szabályra vár,R5,nincs kimondva,,Smiley-kártyák (😃 / 😐 / 😬),02 Tervezet/Modulok/M1/Peulák/M1.B – SBI-lab – Smiley-tól a használható visszajelzésig (45’).md
