old_id,old_type,old_file,old_category,old_generate_state,v2_asset_id,v2_deliverable_id,status,reason
M1.3-FEL-01,felirat,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,szöveges-ekvivalens,produce,M1.3-VID-01,M1.3-VID-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M1.3-VID-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M1.3-IKO-01,ikon-készlet,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,digitális-generálandó,produce,M1.3-IKO-01,M1.3-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.3-LEI-01,leirat-transzkript,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,szöveges-ekvivalens,produce,M1.3-VID-01,M1.3-VID-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M1.3-VID-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M1.3-LEI-02,leirat-transzkript,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,szöveges-ekvivalens,produce,M1.3-NAR-01,M1.3-NAR-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M1.3-NAR-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M1.3-LEI-03,leirat-transzkript,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,szöveges-ekvivalens,produce,M1.3-NAR-02,M1.3-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M1.3-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M1.3-LEI-04,leirat-transzkript,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,szöveges-ekvivalens,produce,M1.3-NAR-03,M1.3-NAR-03::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M1.3-NAR-03 `transcript` derivatívája, a szövegét a forrásblokk adja"
M1.3-LEI-05,leirat-transzkript,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,szöveges-ekvivalens,produce,M1.3-NAR-04,M1.3-NAR-04::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M1.3-NAR-04 `transcript` derivatívája, a szövegét a forrásblokk adja"
M1.3-LEI-06,leirat-transzkript,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,szöveges-ekvivalens,produce,M1.3-NAR-05,M1.3-NAR-05::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M1.3-NAR-05 `transcript` derivatívája, a szövegét a forrásblokk adja"
M1.3-LEI-07,leirat-transzkript,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,szöveges-ekvivalens,produce,M1.3-NAR-06,M1.3-NAR-06::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M1.3-NAR-06 `transcript` derivatívája, a szövegét a forrásblokk adja"
M1.3-NAR-01,narráció,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,digitális-generálandó,produce,M1.3-NAR-01,M1.3-NAR-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.3-NAR-02,narráció,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,digitális-generálandó,produce,M1.3-NAR-02,M1.3-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.3-NAR-03,narráció,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,digitális-generálandó,produce,M1.3-NAR-03,M1.3-NAR-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.3-NAR-04,narráció,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,digitális-generálandó,produce,M1.3-NAR-04,M1.3-NAR-04,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.3-NAR-05,narráció,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,digitális-generálandó,produce,M1.3-NAR-05,M1.3-NAR-05,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.3-NAR-06,narráció,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,digitális-generálandó,produce,M1.3-NAR-06,M1.3-NAR-06,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.3-NAR-07,narráció,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,digitális-generálandó,produce,M1.3-NAR-07,M1.3-NAR-07,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.3-VID-01,interaktív-videó,Modulok/M1/Online leckék/M1.3 – SBI-modell – hogyan adjak korrekt visszajelzést.md,digitális-generálandó,produce,M1.3-VID-01,M1.3-VID-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.4-ALT-01,alt-szöveg,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,szöveges-ekvivalens,produce,M1.4-ILL-01,M1.4-ILL-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M1.4-ILL-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M1.4-ALT-02,alt-szöveg,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,szöveges-ekvivalens,produce,M1.4-IKO-01,,REUSE,a szülő asset újrahasznosítás: M1.4-IKO-01 → M1.3-IKO-01
M1.4-DIA-01,animált-diagram,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,digitális-generálandó,produce,M1.4-DIA-01,M1.4-DIA-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.4-FEL-01,felirat,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,szöveges-ekvivalens,produce,M1.4-NAR-01,M1.4-NAR-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M1.4-NAR-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M1.4-FEL-02,felirat,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,szöveges-ekvivalens,produce,M1.4-NAR-02,M1.4-NAR-02::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M1.4-NAR-02 `captions` derivatívája, a szövegét a forrásblokk adja"
M1.4-FEL-03,felirat,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,szöveges-ekvivalens,produce,M1.4-NAR-03,M1.4-NAR-03::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M1.4-NAR-03 `captions` derivatívája, a szövegét a forrásblokk adja"
M1.4-IKO-01,ikon-készlet,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,digitális-generálandó,dedup-tag,M1.4-IKO-01,,REUSE,explicit újrahasznosítás: M1.4-IKO-01 → M1.3-IKO-01
M1.4-ILL-01,illusztráció,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,digitális-generálandó,produce,M1.4-ILL-01,M1.4-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.4-LEI-01,leirat-transzkript,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,szöveges-ekvivalens,produce,M1.4-NAR-01,M1.4-NAR-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M1.4-NAR-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M1.4-LEI-02,leirat-transzkript,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,szöveges-ekvivalens,produce,M1.4-NAR-02,M1.4-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M1.4-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M1.4-LEI-03,leirat-transzkript,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,szöveges-ekvivalens,produce,M1.4-NAR-03,M1.4-NAR-03::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M1.4-NAR-03 `transcript` derivatívája, a szövegét a forrásblokk adja"
M1.4-NAR-01,narráció,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,digitális-generálandó,produce,M1.4-NAR-01,M1.4-NAR-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.4-NAR-02,narráció,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,digitális-generálandó,produce,M1.4-NAR-02,M1.4-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.4-NAR-03,narráció,Modulok/M1/Online leckék/M1.4 – Miniszituációk – Mondd el SBI-ben.md,digitális-generálandó,produce,M1.4-NAR-03,M1.4-NAR-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.A-KART-01,print-kártya,"Modulok/M1/M1 – Vakfolt, tükör, feedback – Önismeret & visszajelzés – Johari + SBI.md",print-fizikai,dedup-tag,M1-HUB-KART-01,,REUSE,explicit újrahasznosítás: M1-HUB-KART-01 → M1.A-MUNK-01
M1.A-MUNK-01,print-munkalap,Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md,print-fizikai,produce,M1.A-MUNK-01,M1.A-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.A-MUNK-02,print-munkalap,Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md,print-fizikai,produce,M1.A-MUNK-02,M1.A-MUNK-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.A-POSZ-01,print-poszter,Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md,print-fizikai,produce,M1.A-POSZ-01,M1.A-POSZ-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.A-POSZ-02,print-poszter,Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md,print-fizikai,produce,M1.A-POSZ-02,M1.A-POSZ-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.A-POSZ-03,print-poszter,Modulok/M1/Peulák/M1.A – Önismeret & Johari + megfigyelés vs. címkézés (45’).md,print-fizikai,produce,M1.A-POSZ-03,M1.A-POSZ-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.B-DIA-01,animált-diagram,Modulok/M1/Peulák/M1.B – SBI-lab – Smiley-tól a használható visszajelzésig (45’).md,digitális-generálandó,produce,M1.B-DIA-01,M1.B-DIA-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.B-KART-01,print-kártya,Modulok/M1/Peulák/M1.B – SBI-lab – Smiley-tól a használható visszajelzésig (45’).md,print-fizikai,produce,M1.B-KART-01,M1.B-KART-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.B-KART-02,print-kártya,Modulok/M1/Peulák/M1.B – SBI-lab – Smiley-tól a használható visszajelzésig (45’).md,print-fizikai,produce,M1.B-KART-02,M1.B-KART-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.B-MUNK-01,print-munkalap,Modulok/M1/Peulák/M1.B – SBI-lab – Smiley-tól a használható visszajelzésig (45’).md,print-fizikai,produce,M1.B-MUNK-01,M1.B-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.F-MUNK-01,print-munkalap,"Modulok/M1/Peulák/M1.F – Felzárkóztató peula – Johari, megfigyelés és SBI egyben (45’).md",print-fizikai,dedup-tag,M1.F-MUNK-01,M1.F-MUNK-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.F-MUNK-02,print-munkalap,"Modulok/M1/Peulák/M1.F – Felzárkóztató peula – Johari, megfigyelés és SBI egyben (45’).md",print-fizikai,produce,M1.F-MUNK-02,M1.F-MUNK-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.F-MUNK-03,print-munkalap,"Modulok/M1/Peulák/M1.F – Felzárkóztató peula – Johari, megfigyelés és SBI egyben (45’).md",print-fizikai,produce,M1.F-MUNK-03,M1.F-MUNK-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.F-POSZ-01,print-poszter,"Modulok/M1/Peulák/M1.F – Felzárkóztató peula – Johari, megfigyelés és SBI egyben (45’).md",print-fizikai,produce,M1.F-POSZ-01,M1.F-POSZ-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M1.F-POSZ-02,print-poszter,"Modulok/M1/M1 – Vakfolt, tükör, feedback – Önismeret & visszajelzés – Johari + SBI.md",print-fizikai,produce,M1-HUB-POSZ-02,M1-HUB-POSZ-02,CHANGED,azonosító a v2 egység-névtérre változott (M1.F-POSZ-02 → M1-HUB-POSZ-02)
M2-HUB-DIA-01,animált-diagram,"Modulok/M2/M2 – Ki vagyok madrichként – Identitás, Somer-értékek és dugma ishit.md",digitális-generálandó,produce,M2-HUB-DIA-01,M2-HUB-DIA-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.1-ALT-01,alt-szöveg,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,szöveges-ekvivalens,produce,M2.1-DIA-01,M2.1-DIA-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M2.1-DIA-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M2.1-ALT-02,alt-szöveg,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,szöveges-ekvivalens,produce,M2.1-ILL-01,M2.1-ILL-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M2.1-ILL-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M2.1-DIA-01,animált-diagram,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,digitális-generálandó,produce,M2.1-DIA-01,M2.1-DIA-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.1-FEL-01,felirat,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,szöveges-ekvivalens,produce,M2.1-VID-01,M2.1-VID-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M2.1-VID-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M2.1-FEL-02,felirat,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,szöveges-ekvivalens,produce,M2.1-NAR-02,M2.1-NAR-02::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M2.1-NAR-02 `captions` derivatívája, a szövegét a forrásblokk adja"
M2.1-FEL-03,felirat,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,szöveges-ekvivalens,produce,M2.1-NAR-03,M2.1-NAR-03::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M2.1-NAR-03 `captions` derivatívája, a szövegét a forrásblokk adja"
M2.1-FEL-04,felirat,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,szöveges-ekvivalens,produce,M2.1-NAR-04,M2.1-NAR-04::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M2.1-NAR-04 `captions` derivatívája, a szövegét a forrásblokk adja"
M2.1-IKO-01,ikon-készlet,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,digitális-generálandó,produce,M2.1-IKO-01,M2.1-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.1-ILL-01,illusztráció,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,digitális-generálandó,produce,M2.1-ILL-01,M2.1-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.1-LEI-01,leirat-transzkript,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,szöveges-ekvivalens,produce,M2.1-VID-01,M2.1-VID-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M2.1-VID-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M2.1-LEI-02,leirat-transzkript,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,szöveges-ekvivalens,produce,M2.1-NAR-02,M2.1-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M2.1-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M2.1-LEI-03,leirat-transzkript,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,szöveges-ekvivalens,produce,M2.1-NAR-03,M2.1-NAR-03::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M2.1-NAR-03 `transcript` derivatívája, a szövegét a forrásblokk adja"
M2.1-LEI-04,leirat-transzkript,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,szöveges-ekvivalens,produce,M2.1-NAR-04,M2.1-NAR-04::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M2.1-NAR-04 `transcript` derivatívája, a szövegét a forrásblokk adja"
M2.1-NAR-01,narráció,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,digitális-generálandó,produce,M2.1-VID-01,M2.1-VID-01::VOICEOVER,DERIVED_NOW,"a v2-ben a(z) M2.1-VID-01 `voiceover` derivatívája, a szövegét a forrásblokk adja"
M2.1-NAR-02,narráció,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,digitális-generálandó,produce,M2.1-NAR-02,M2.1-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.1-NAR-03,narráció,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,digitális-generálandó,produce,M2.1-NAR-03,M2.1-NAR-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.1-NAR-04,narráció,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,digitális-generálandó,produce,M2.1-NAR-04,M2.1-NAR-04,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.1-VID-01,beszélőfej-videó,Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,digitális-generálandó,produce,M2.1-VID-01,M2.1-VID-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.2-ALT-01,alt-szöveg,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-ILL-01,M2.2-ILL-01::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M2.2-ILL-01 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M2.2-ALT-02,alt-szöveg,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-ILL-02,M2.2-ILL-02::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M2.2-ILL-02 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M2.2-ALT-03,alt-szöveg,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-ILL-03,M2.2-ILL-03::ALTTEXT,DERIVED_NOW,"a v2-ben a(z) M2.2-ILL-03 `alt-text` derivatívája, a szövegét a forrásblokk adja"
M2.2-FEL-01,felirat,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-VID-01,M2.2-VID-01::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M2.2-VID-01 `captions` derivatívája, a szövegét a forrásblokk adja"
M2.2-FEL-02,felirat,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-NAR-02,M2.2-NAR-02::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M2.2-NAR-02 `captions` derivatívája, a szövegét a forrásblokk adja"
M2.2-FEL-03,felirat,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-NAR-03,M2.2-NAR-03::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M2.2-NAR-03 `captions` derivatívája, a szövegét a forrásblokk adja"
M2.2-FEL-04,felirat,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-VID-02,M2.2-VID-02::CAPTIONS,DERIVED_NOW,"a v2-ben a(z) M2.2-VID-02 `captions` derivatívája, a szövegét a forrásblokk adja"
M2.2-IKO-01,ikon-készlet,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,digitális-generálandó,produce,M2.2-IKO-01,M2.2-IKO-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.2-ILL-01,illusztráció,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,digitális-generálandó,produce,M2.2-ILL-01,M2.2-ILL-01,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.2-ILL-02,illusztráció,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,digitális-generálandó,produce,M2.2-ILL-02,M2.2-ILL-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.2-ILL-03,illusztráció,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,digitális-generálandó,produce,M2.2-ILL-03,M2.2-ILL-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.2-LEI-01,leirat-transzkript,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-VID-01,M2.2-VID-01::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M2.2-VID-01 `transcript` derivatívája, a szövegét a forrásblokk adja"
M2.2-LEI-02,leirat-transzkript,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-NAR-02,M2.2-NAR-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M2.2-NAR-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M2.2-LEI-03,leirat-transzkript,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-NAR-03,M2.2-NAR-03::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M2.2-NAR-03 `transcript` derivatívája, a szövegét a forrásblokk adja"
M2.2-LEI-04,leirat-transzkript,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,szöveges-ekvivalens,produce,M2.2-VID-02,M2.2-VID-02::TRANSCRIPT,DERIVED_NOW,"a v2-ben a(z) M2.2-VID-02 `transcript` derivatívája, a szövegét a forrásblokk adja"
M2.2-NAR-01,narráció,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,digitális-generálandó,produce,M2.2-VID-01,M2.2-VID-01::VOICEOVER,DERIVED_NOW,"a v2-ben a(z) M2.2-VID-01 `voiceover` derivatívája, a szövegét a forrásblokk adja"
M2.2-NAR-02,narráció,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,digitális-generálandó,produce,M2.2-NAR-02,M2.2-NAR-02,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.2-NAR-03,narráció,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,digitális-generálandó,produce,M2.2-NAR-03,M2.2-NAR-03,PRESERVED,azonos azonosítójú szemantikus asset a jelenlegi forrásban
M2.2-NAR-04,narráció,Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,digitális-generálandó,produce,M2.2-VID-02,M2.2-VID-02::VOICEOVER,DERIVED_NOW,"a v2-ben a(z) M2.2-VID-02 `voiceover` derivatívája, a szövegét a forrásblokk adja"
