ID,Modul,Egység,Fájltípus,Forrásfájl,Sor,Típus,Altípus,Produkciós mód,Státusz,Készültségi akadály,Cím,Mit kell gyártani,Miért (cél),Forrásblokk,Felmondandó / generálandó szöveg (élő forrásból),Forrás-hash,Alt-forrásblokk,Alt-szöveg (élő forrásból),A11y,Eredet,Eredet-megjegyzés,Tech-spec,Derivatívák,Deliverable-ek,Újrahasznosítás célja,Külső forrás,Blokkolók,Produkciós szabályok,Emberi döntés,Megjegyzés,Spec-hash,Régi ID-k
M2.1-VID-01,M2,M2.1,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.1 – Ki vagyok én madrichként – identitás-körök.md,52,video,ai-talking-head,legyártandó,jogtisztázás alatt,,Hook beszélő fej – „Te mitől vagy someres?”,"AI-generált beszélő fej videó, 16:9, semleges someres színekkel, letisztult háttér. Tegező, rövid (max 10–12 szavas) mondatokkal felvezeti a leckét: felidézi a chanich kérdését („Te amúgy mitől vagy someres? Mitől vagy ilyen madrich?”), felhívás 2 mondatos válaszra, majd a dugma ishit (személyes példamutatás) fogalom bevezetése.","Bevonás, azonosulás, érzelmi nyitány; bevezeti a lecke fő kérdését és a dugma ishit fogalmat.",M2.1-VID-01-VO,"„Szia!
Volt már olyan, hogy peula után odajött hozzád egy chanich,
és megkérdezte: *‘Te amúgy mitől vagy someres? Mitől vagy ilyen madrich?’*

Ha most 2 mondatban kellene válaszolnod, mit mondanál?

Ebben a leckében azt próbáljuk összerakni, **ki vagy te madrichként**,
és abból a chanichok **mit látnak, mit tanulnak** – akkor is, ha semmit nem magyarázol el.

A Somer nyelvén azt keressük, hogyan tudsz **személyes példamutatást** adni,
héberül: *dugma ishit*.”",9f29fb069c80ec8a0170b8dbabbcd50b0113f05540a31c6a95273b7ded0bb27a,,,"audio: spoken; visual: decorative; alt_note: a videóelem dekoratív: a tartalmat a felirat és a leirat szó szerint lefedi; note: Kell magyar felirat (külön asset, bekapcsolható, M2.1-VID-01::CAPTIONS) ÉS szó szerinti leirat a videó alatt (külön asset, M2.1-VID-01::TRANSCRIPT, WCAG 1.2.2).",AI-generált,AI-generált,"note: 16:9 arány, kb. 30–40 mp, magyar nyelvű beszéd, bekapcsolható (NEM ráégetett) felirat.","voiceover, captions, transcript","M2.1-VID-01, M2.1-VID-01::VOICEOVER, M2.1-VID-01::CAPTIONS, M2.1-VID-01::TRANSCRIPT",,,"R2, R3","R1, R2, R3",,"Összetartozik: M2.1-VID-01::VOICEOVER (hangsáv), M2.1-VID-01::CAPTIONS (felirat), M2.1-VID-01::TRANSCRIPT (leirat). A narráció szövege a „Mit hallunk?” blokkból 1:1 emelendő be a tanulói felületre (forrás: 57. sor).",abbd118de7309b14697ca7bb135119ef294dd2860bb10354ef82359bd3dac214,asset: M2.1-VID-01 | voiceover: M2.1-NAR-01 | captions: M2.1-FEL-01 | transcript: M2.1-LEI-01
M2.2-IKO-01,M2,M2.2,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,196,icon-set,,legyártandó,produkciós szabályra vár,,"Ikon-készlet – „Mi az, hogy érték?” bulletpontokhoz","4 ikon a négy bulletponthoz: (1) érték ≠ csak „szimpatikus/jó dolog”, (2) ennek alapján döntesz, (3) észrevétlenül irányítja a reakcióidat, (4) madrichként ebből lesz a példamutatás. Egységes vizuális stílus, nagy betűkhöz illeszkedő méret.","A definíciós bulletpontok vizuális tagolása, megjegyezhetőség.",,,,,,"visual: decorative; alt_note: a lecke akadálymentesítési jegyzete dekoratívként jelöli (üres / rejtett alt); note: Dekoratív kísérő ikonok a szöveg mellett (a szöveg adja a fő csatornát); ha tartalmilag hordoznak jelentést, alt-szöveg vagy aria-hidden szükséges.",AI-generált,AI-generált,"note: vektoros/SVG ajánlott, egységes stílus, mobil-first méret",,M2.2-IKO-01,,,R5,"R1, R5",,Bulletpont-szövegek a 107–110. soron.,2407e1ddc4964337f8898a28df855a98b24c8489184edd10943d308641f09c1c,asset: M2.2-IKO-01
M2.2-ILL-01,M2,M2.2,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,57,illustration,,legyártandó,produkciós szabályra vár,,"Statikus illusztráció (videó-alternatíva) – késő, szétesett kvuca","Statikus jelenet-illusztráció a hook-helyzethez: madrich vár, a kvuca 15 perccel később, kicsit szétesve érkezik a peulára. A beszélőfej-videó (M2.2-VID-01) alternatívájaként használható.","Vizuális horgony, ha nem AI beszélőfej-videó készül a slide-ra.",,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Alt-szöveg kötelező (tartalmi kép, WCAG 1.1.1) – lásd M2.2-ILL-01::ALTTEXT.",AI-generált,AI-generált,"note: 16:9 ajánlott, mobil-first olvashatóság, kontraszt ≥ 4.5:1",alt-text,"M2.2-ILL-01, M2.2-ILL-01::ALTTEXT",,,R5,"R1, R5",,"Csak akkor gyártandó, ha a videó (M2.2-VID-01) helyett az illusztrációs verziót választják. Vagylagos.",af8adb3c2da133cbaddf7494ad54bec21e1ed42de1949586a547e96f53f85fdc,asset: M2.2-ILL-01 | alt-text: M2.2-ALT-01
M2.2-ILL-02,M2,M2.2,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,312,illustration,,legyártandó,produkciós szabályra vár,,Érték-szófelhő (14 értékkel),"Statikus tipográfiai szófelhő-illusztráció 14 értékkel: igazságosság, közösség, szolidaritás, felelősség, őszinteség, bizalom, humor, kreativitás, fegyelem, szabadság, gondoskodás, bátorság, nyitottság, kitartás. Változó betűméret/elforgatás, de jól olvasható. A forrás nem ír animációt, ezért statikus illusztráció. Mellette a sima, balra zárt értéklista is megjelenik szöveges ekvivalensként.","Kész értéklista kínálása, hogy könnyebben válasszanak a következő aktivitásban (Slide 4 Multi Choice).",,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Kötelező alt-szöveg az összes érték felsorolásával (WCAG 1.1.1) – lásd M2.2-ILL-02::ALTTEXT. A szófelhő nem lehet az egyetlen csatorna: a sima, balra zárt olvasható lista is jelenjen meg mellette.",AI-generált,AI-generált,"note: kontraszt ≥ 4.5:1 (WCAG 1.4.3), nagy, olvasható szavak, mobil-first",alt-text,"M2.2-ILL-02, M2.2-ILL-02::ALTTEXT",,,R5,"R1, R5",,"A sima lista (140–153. sor) szöveges ekvivalensként kötelező a szófelhő mellett. ID javítva DIA→ILL: a forrás statikus tipográfiai ábrát ír le, animáció nincs benne.",3a94e7eb21dc70964b15883d8aa6987ca7cb9c2c04c1e6fb061b536a59f48789,asset: M2.2-ILL-02 | alt-text: M2.2-ALT-02
M2.2-ILL-03,M2,M2.2,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,584,illustration,,legyártandó,produkciós szabályra vár,,"Köszönőkártya (outro, videó-alternatíva)","Egyszerű, vizuálisan letisztult köszönő/záró kártya a lecke összefoglaló szövegével (pipa-lista, kapu-jegyzet emlékeztető, M2.3/M7 híd). A beszélőfej-videó (M2.2-VID-02) alternatívája. Slide-szöveg a 323–338. soron.","Vizuális lezárás, ha nem beszélőfej-videó készül.",,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Ha tartalmi információt hordoz, alt-szöveg szükséges (WCAG 1.1.1) – lásd M2.2-ILL-03::ALTTEXT.",AI-generált,AI-generált,"note: 16:9 vagy álló kártya, mobil-first, olvasható tipográfia, kontraszt ≥ 4.5:1",alt-text,"M2.2-ILL-03, M2.2-ILL-03::ALTTEXT",,,R5,"R1, R5",,Vagylagos M2.2-VID-02 helyett. ID javítva ILL-02→ILL-03 az egyediség miatt (a szófelhő lett az új M2.2-ILL-02).,e057d33f9a6d5967c1d6c21582e7f10eed5480eaf4642b52d95eb8c0e0c97abc,asset: M2.2-ILL-03 | alt-text: M2.2-ALT-03
M2.2-NAR-02,M2,M2.2,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,230,voiceover,narration,legyártandó,produkciós szabályra vár,,"Narráció – „Mi az, hogy érték?” (Slide 2)","Felolvasott narráció az érték-definícióhoz: érték = ami alapján döntesz; a chanichok a döntéseidből/reakcióidból szűrik le; someres háttér-értékek felsorolása (egyenlőség, közösség, társadalmi felelősség, igazságosság, kritikus gondolkodás); „melyik értékeidre akarsz építeni”. Verbatim a 118–125. soron.","A definíció hang útján való megerősítése, someres kapcsolódás.",M2.2-NAR-02-VO,"„Érték az, ami alapján döntesz, akkor is, ha nem mondod ki.
Nem csak egy szép szó, hanem valami, ami tényleg irányítja a választásaidat.

Amikor madrich vagy, a chanichok **nem a szavaidból**,
hanem a döntéseidből és a reakcióidból szűrik le, hogy mik az értékeid.

A Somer tele van ilyen háttér-értékekkel: egyenlőség, közösség, társadalmi felelősség, igazságosság, kritikus gondolkodás…
A kérdés az, hogy **te melyik értékeidre akarsz építeni** madrichként.”",b7323b9241b041cbb69b6c6da127427003e830ccb6935c256fba3ce6b2cc74ac,,,"note: Felirat + leirat kötelező (hanganyag, WCAG 1.2.2) – lásd M2.2-NAR-02::CAPTIONS, M2.2-NAR-02::TRANSCRIPT.",AI-generált,AI-generált,"note: 40–60 mp, magyar, természetes beszédhang","captions, transcript","M2.2-NAR-02, M2.2-NAR-02::CAPTIONS, M2.2-NAR-02::TRANSCRIPT",,,R3,"R1, R3",,A slide-on ikonokkal kísért bulletpontok is vannak (lásd M2.2-IKO-01).,a7adb2904d8921f49ec26837147f7da03f1dddd358b435af10373bfe19f0a473,asset: M2.2-NAR-02 | captions: M2.2-FEL-02 | transcript: M2.2-LEI-02
M2.2-NAR-03,M2,M2.2,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,352,voiceover,narration,legyártandó,produkciós szabályra vár,,Narráció – szófelhő (Slide 3),"Felolvasott narráció: ezek példa értékek, nem kell mindegyik közel álljon, találd meg a 3-at, amire tudsz építeni és amit a chanichok le tudnak olvasni rólad. Verbatim a 162–166. soron.","A szófelhő bevezetése, a választási feladat előkészítése hang útján.",M2.2-NAR-03-VO,"„Itt néhány példa értéket látsz.
Nem kell, hogy mindegyik közel álljon hozzád – és az is lehet, hogy épp olyan áll hozzád a legközelebb, ami most nincs is ezen a listán.
A cél, hogy találj hármat,
amire tényleg tudsz építeni madrichként –
és amit a chanichok is **le tudnak olvasni rólad** a viselkedéseden keresztül.”",3aee78eeddfdd2e50f5c84eb8121d20d8d0357e55ee2ea6cc9978d0110593fd2,,,"note: Felirat + leirat kötelező (WCAG 1.2.2) – lásd M2.2-NAR-03::CAPTIONS, M2.2-NAR-03::TRANSCRIPT.",AI-generált,AI-generált,"note: 30–40 mp, magyar, természetes beszédhang","captions, transcript","M2.2-NAR-03, M2.2-NAR-03::CAPTIONS, M2.2-NAR-03::TRANSCRIPT",,,R3,"R1, R3",,Összekapcsolt: M2.2-ILL-02.,dd032b5dc0e185ac792f2c31604ee35a2cf0173aa28fa01aef542b559d76be3f,asset: M2.2-NAR-03 | captions: M2.2-FEL-03 | transcript: M2.2-LEI-03
M2.2-VID-01,M2,M2.2,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,97,video,ai-talking-head,legyártandó,jogtisztázás alatt,,Hook-videó: „A kvucád 15 percet késik…”,"AI beszélő-fej videó, amely felvezet egy tipikus madrich-helyzetet: a kvuca 15 perccel később, kicsit szétesve érkezik a peulára. A beszélő reflektál: pontosság vs. jó hangulat vs. felelősségre nevelés – az értékeid alapján reagálsz, ebből tanulja a kvuca, milyen személyes példát mutatsz. Narráció szövege a 64–74. soron.","Érzelmi-szituatív horgony: egy konkrét helyzeten keresztül „bekapcsolja” az értékeket, megnyitja a leckét. Alternatíva: statikus illusztráció.",M2.2-VID-01-VO,"„Képzeld el, hogy peulát tartasz.
A kvucád 15 perccel később, kicsit szétesve érkezik meg.

Te mit csinálsz?

Lehet, hogy fontos neked a pontosság.
Lehet, hogy a jó hangulat fontosabb, mint a szigorú időkeret.
Lehet, hogy a felelősségre nevelés az első.

Ilyen helyzetekben **az értékeid alapján reagálsz**,
és ebből tanulja a kvucád, milyen **személyes példát** mutatsz nekik.”",bc6fb350da0e9ae96a6a9c0d00f2818ab7ec3f4ef0ac86cf4242fb9c6292539a,,,audio: spoken; visual: decorative; alt_note: a videóelem dekoratív: a tartalmat a felirat és a leirat szó szerint lefedi; note: Kötelező: magyar felirat (bekapcsolható) + a narráció szó szerinti leirata a videó alatt a leckeoldalon (WCAG 1.2.2). Lásd külön felirat- (M2.2-VID-01::CAPTIONS) és leirat-asset (M2.2-VID-01::TRANSCRIPT).,AI-generált,AI-generált,"note: 16:9, kb. 30–40 mp, magyar nyelvű, bekapcsolható (NEM ráégetett) felirat","voiceover, captions, transcript","M2.2-VID-01, M2.2-VID-01::VOICEOVER, M2.2-VID-01::CAPTIONS, M2.2-VID-01::TRANSCRIPT",,,"R2, R3","R1, R2, R3",,"Összekapcsolt: M2.2-VID-01::VOICEOVER (hang), M2.2-VID-01::CAPTIONS (felirat), M2.2-VID-01::TRANSCRIPT (leirat). A slide alatt H5P Single Choice kérdés következik (76–85. sor) – tiszta H5P UI, nem külön média-asset. Vagylagos: statikus illusztráció (M2.2-ILL-01) helyettesítheti a videót.",b631ddaee2b563b3bc5d60d9b191f4428067ac70e45b0f419ec1cead1ac02ce3,asset: M2.2-VID-01 | voiceover: M2.2-NAR-01 | captions: M2.2-FEL-01 | transcript: M2.2-LEI-01
M2.2-VID-02,M2,M2.2,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.2 – Értékeim mint iránytű.md,624,video,ai-talking-head,legyártandó,jogtisztázás alatt,,Outro – beszélő fej / köszönőkártya (Slide 8),"AI beszélő-fej (vagy egyszerű köszönőkártya) a lecke lezárásához: takeaway megnevezése (3 érték megvan), figyeld a peulán mit mutatsz meg, híd az M2.3-hoz (Somer pillérei). Narráció verbatim a 342–345. soron. (Az M7-utalás a slide-szövegben szerepel, 338. sor, nem a narrációban.)","Lezárás, motivációs híd a következő leckéhez (M2.3).",M2.2-VID-02-VO,"„Köszi, hogy végigmentél ezen a leckén.
Mostanra van három olyan értéked, amire tudatosan építeni tudsz madrichként.
Figyeld a következő peulán, hogy ezekből **mit tudsz megmutatni** a viselkedésedben.
A következő leckében megnézzük, hogyan találkoznak ezek a Somer nagyobb pilléreivel.”",32a656db5f3a00c3fd7a92a5a1d5437c8c16c13d5b8f639fc40fb961f911b03a,,,"audio: spoken; visual: decorative; alt_note: a videóelem dekoratív: a tartalmat a felirat és a leirat szó szerint lefedi; note: Felirat + leirat kötelező (videó/hang, WCAG 1.2.2) – lásd M2.2-VID-02::CAPTIONS, M2.2-VID-02::TRANSCRIPT. Köszönőkártya-verzió esetén alt-szöveg (M2.2-ILL-03::ALTTEXT).",AI-generált,AI-generált,"note: 16:9 ajánlott, kb. 20–30 mp, magyar, bekapcsolható felirat","voiceover, captions, transcript","M2.2-VID-02, M2.2-VID-02::VOICEOVER, M2.2-VID-02::CAPTIONS, M2.2-VID-02::TRANSCRIPT",,,"R2, R3","R1, R2, R3",,Összekapcsolt: M2.2-VID-02::VOICEOVER (hang). Vagylagos: beszélő fej VAGY köszönőkártya (lásd M2.2-ILL-03).,d02731408b1294eb60bc9774b834e57b74c3741a8272b89764418e2d341e34e8,asset: M2.2-VID-02 | voiceover: M2.2-NAR-04 | captions: M2.2-FEL-04 | transcript: M2.2-LEI-04
M2.3-EGY-01,M2,M2.3,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.3 – Somer 3 pillére – mini-kapszula.md,113,other,h5p-interaction,legyártandó,specifikáció kész,,"Hook Single Choice poll – ""Melyik pillérhez érzed a legerősebb kapcsolatot?""","H5P Single Choice poll-elem: 1 kérdés + 4 opció (Cionizmus / Szocializmus / Humanista zsidóság / Nem tudom-bizonytalan) + egységes, megerősítő feedback. Nem jó/rossz típus, önreflexiós poll.","Bevonás, önreflexió a belépésnél; gyors aktivizálás.",,,,,,"note: Billentyűzettel teljesíthető, egérrablás nélkül (lineRef 132)",vegyes,vegyes,"note: H5P Single Choice, billentyűzettel és képernyőolvasóval is kitölthető (WCAG 2.1.1)",,M2.3-EGY-01,,,,R1,,Interakció a Hook slide-on; szöveg a forrásban (107–124),59764d984068f8cd3f04444dbaf2c34b4c7d933cd368a07611eea88836481c26,asset: M2.3-EGY-01
M2.3-EGY-02,M2,M2.3,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.3 – Somer 3 pillére – mini-kapszula.md,3,other,h5p-interaction,legyártandó,specifikáció kész,,H5P Branching Scenario – 3 pillér döntés-fa (a lecke magja),"A teljes H5P Branching Scenario felépítése és navigációs logikája: belépő videó-oldal → pillér-választó oldal 3 gombbal (🟦 C-ÁG / 🟥 S-ÁG / 🟩 H-ÁG) → ágonként 1 helyzetleíró + 1 döntés-oldal (3 választás) + 3 következmény/feedback-oldal, mindegyikben ""Mit látnak rajtad?"" + ""Someres tükör"" + 1 mondatos mini-reflexió beviteli mező; minden feedback-oldal visszavezet a ZÁRÓ OLDAL-ra (rövid szabad szöveges lezáró mondat). 1 teljes ág = completion; pillér-választóhoz vissza lehet térni. A szöveg a forrásban, a gyártandó elem a struktúra/elágazás/szövegmezők H5P-konfigurációja.","A lecke pedagógiai magja: biztonságos környezetben hibázható döntés-helyzet (Apply-szint), választás → következmény → dugma-ishit visszajelzés. Ez a fő gyártandó interaktív deliverable.",,,,,,note: Teljes billentyűzet-navigáció az ágak között; minden ág-szöveg képernyőolvasóval olvasható; az emoji-szín-kódok (🟦/🟥/🟩) mellett szöveges pillér-megnevezés is szerepeljen (ne csak szín hordozza az információt – WCAG 1.4.1),vegyes,vegyes,note: H5P Branching Scenario; mobil-first; billentyűzet- és képernyőolvasó-navigáció (WCAG 2.1.1); a mini-reflexió és a záró mező rövid szabad szöveges beviteli elem (a megvalósítás az LMS – H5P runtime acceptance.md 6. pontja szerint választandó és tesztelendő); gyártási embernap a forrásbannyitott döntés(lineRef 13),,M2.3-EGY-02,,,,R1,,Magába foglalja a belépő M2.3-VID-01-et és a pillér-választót; a 3 ág szín-kódja az M2.3-IKO-01 ikonokkal koherens;nyitott döntésjelölés a forrásban: béke-/palesztin-dimenzió (235) és gyártási embernap (13),f712d2131944b3bf2907b8ac8731b34607bcdf4c64def0cb1a45dea3bd3ce011,asset: M2.3-EGY-02
M2.3-EGY-03,M2,M2.3,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.3 – Somer 3 pillére – mini-kapszula.md,739,other,h5p-interaction,legyártandó,specifikáció kész,,SLIDE CHECK mini-kvíz – 2× Single Choice (fogalmi rögzítés),"H5P Single Choice / Question Set 2 kérdéssel: Kérdés 1 (jó/rossz, helyes válasz a középső – ""viselkedéseden, döntéseiden keresztül látszik"" – ""Randomize answers"" bekapcsolva), Kérdés 2 (önjelző, nincs jó/rossz, 3 opció + egységes feedback). Teljes szöveg a forrásban.",A fő üzenetek fogalmi rögzítése a döntés-fa után; önreflexió a saját szintről.,,,,,,"note: Billentyűzettel teljesíthető, egérrablás nélkül; a visszajelzés szövege képernyőolvasóval olvasható (a forrás SLIDE CHECK-nél nincs explicit a11y-jegyzet; a lecke általános a11y-elvéből következik)",vegyes,vegyes,"note: H5P Question Set / 2× Single Choice; ""Randomize answers"" bekapcsolva (lineRef 501); billentyűzet- és képernyőolvasó-kitölthető (WCAG 2.1.1)",,M2.3-EGY-03,,,,R1,,A korábbi listából teljesen kimaradt – gyártandó interaktív elem (lineRef 493–532),99d170cd797852bf44f9c9ab6f46b3faf39ee2391153c94649b206b03ae6258b,asset: M2.3-EGY-03
M2.3-FOTO-01,M2,M2.3,online-lecke,02 Tervezet/Modulok/M2/Online leckék/M2.3 – Somer 3 pillére – mini-kapszula.md,142,photo,,legyártandó,jogtisztázás alatt,,Hook háttér – someres/kvuca-vizuál,"Háttérkép/vizuál a beszélő-fej videó mögé: someres/kvuca-hangulat, nem túl zsúfolt, hogy a beszélő fej és a poll kiemelt maradjon.","Vizuális kontextus, hangulati kapcsolódás a someres közeghez; ne vonja el a figyelmet.",,,,,,"visual: informative; alt_note: a lecke előírja az alt-szöveget, de a végleges szöveget a legyártott vizuál alapján kell megírni; note: Dekoratív háttér – ha érdemi információt nem hordoz, alt="""" (rejtett a képernyőolvasó elől); ha tartalmi elemet kapna, rövid alt-szöveg szükséges",AI-generált,AI-generált,"note: 16:9 háttér, visszafogott, mobil-first",alt-text,"M2.3-FOTO-01, M2.3-FOTO-01::ALTTEXT",,,R8,"R1, R8",,M2.3-VID-01 mögötti háttér,7bccc94f0b18114791a4d87d272c1ecf0f99bbc5d1e2d157565fc85b9420ef7b,asset: M2.3-FOTO-01
